date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2023-11-09,947548,0.7840580144475098,0,1.07104229927063,0.0,0.7840580144475098,947548
2023-11-10,947548,0.7840580144475098,0,1.0667576789855957,0.0,0.7840580144475098,947548
2023-11-13,947548,0.7840580144475098,0,1.069015622138977,0.0,0.7840580144475098,947548
2023-11-14,947548,0.7840580144475098,0,1.0701825618743896,0.0,0.7840580144475098,947548
2023-11-15,947548,0.7840580144475098,-9581,1.0878314971923828,-10318.288438854217,10319.072496868665,937967
2023-11-16,937967,10319.072496868665,-6153,1.0854581594467163,-6612.035814524889,16931.108311393553,931814
2023-11-17,931814,16931.108311393553,-7062,1.0853756666183472,-7588.27372808218,24519.382039475735,924752
2023-11-20,924752,24519.382039475735,-9778,1.090702772140503,-10558.24278892994,35077.62482840568,914974
2023-11-21,914974,35077.62482840568,-14499,1.0945948362350464,-15711.825225266219,50789.4500536719,900475
2023-11-22,900475,50789.4500536719,-10687,1.0918222665786743,-11551.62151729703,62341.071570968925,889788
2023-11-23,889788,62341.071570968925,-10642,1.0890873670578003,-11474.16708262682,73815.23865359575,879146
2023-11-24,879146,73815.23865359575,-16186,1.0906314849853516,-17476.431603813173,91291.67025740893,862960
2023-11-27,862960,91291.67025740893,-18812,1.0940439701080322,-20375.34361401558,111667.01387142451,844148
2023-11-28,844148,111667.01387142451,-22145,1.095842361450195,-24024.754803371427,135691.76867479592,822003
2023-11-29,822003,135691.76867479592,-19814,1.100594401359558,-21589.1056938529,157280.87436864883,802189
2023-11-30,802189,157280.87436864883,-17070,1.0973695516586304,-18544.77726434469,175825.6516329935,785119
2023-12-01,785119,175825.6516329935,-6332,1.089205980300903,-6827.883744592665,182653.53537758617,778787
2023-12-04,778787,182653.53537758617,-6579,1.088814616203308,-7091.678246401549,189745.2136239877,772208
2023-12-05,772208,189745.2136239877,-3037,1.0837758779525757,-3258.5130679285526,193003.72669191626,769171
2023-12-06,769171,193003.72669191626,1391,1.0793657302856443,1516.4117081356046,191487.31498378067,770562
2023-12-07,770562,191487.31498378067,3361,1.076669692993164,3654.8737065315245,187832.44127724913,773923
2023-12-08,773923,187832.44127724913,-141,1.079214334487915,-150.64752895116806,187983.0888062003,773782
2023-12-11,773782,187983.0888062003,2228,1.0765769481658936,2422.599574918747,185560.48923128156,776010
2023-12-12,776010,185560.48923128156,2261,1.076658010482788,2458.6669993185997,183101.82223196296,778271
2023-12-13,778271,183101.82223196296,490,1.0798670053482056,534.4261809468269,182567.39605101614,778761
2023-12-14,778761,182567.39605101614,-2599,1.0886130332946775,-2801.0122207975382,185368.40827181368,776162
2023-12-15,776162,185368.40827181368,-10296,1.0993602275848389,-11205.822774181366,196574.23104599505,765866
2023-12-18,765866,196574.23104599505,-3525,1.0895264148712158,-3802.1748062968254,200376.40585229188,762341
2023-12-19,762341,200376.40585229188,-7522,1.092382788658142,-8134.734302923679,208511.14015521554,754819
2023-12-20,754819,208511.14015521554,-14088,1.0981045961380005,-15315.39657488823,223826.53673010378,740731
2023-12-21,740731,223826.53673010378,-14433,1.094570875167847,-15639.96202688456,239466.49875698832,726298
2023-12-22,726298,239466.49875698832,-19870,1.100618600845337,-21650.598682808875,261117.0974397972,706428
2023-12-25,706428,261117.0974397972,-24258,1.102657437324524,-26480.781473472118,287597.8789132693,682170
2023-12-26,682170,287597.8789132693,-23815,1.1020255088806152,-25982.290119051933,313580.16903232125,658355
2023-12-27,658355,313580.16903232125,-26136,1.1043012142181396,-28573.396369457245,342153.5654017785,632219
2023-12-28,632219,342153.5654017785,-28934,1.110864281654358,-31820.32965413332,373973.8950559118,603285
2023-12-29,603285,373973.8950559118,-603285,1.1068191528320312,615714.5184171295,1035024.0137460211,0
