date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2023-11-03,892768,40714.94783851832,4990,1.061909317970276,5351.9167716383945,35363.03106687992,897758
2023-11-06,897758,35363.03106687992,310,1.073214769363403,336.02354428768155,35027.00752259224,898068
2023-11-07,898068,35027.00752259224,1251,1.0721560716629028,1354.6799181067943,33672.32760448545,899319
2023-11-08,899319,33672.32760448545,2076,1.0696102380752563,2242.7159627866745,31429.611641698775,901395
2023-11-09,901395,31429.611641698775,1804,1.07104229927063,1951.481910963059,29478.129730735716,903199
2023-11-10,903199,29478.129730735716,3041,1.0667576789855957,3276.4502028131487,26201.679527922566,906240
2023-11-13,906240,26201.679527922566,1627,1.069015622138977,1756.6813013923168,24444.99822653025,907867
2023-11-14,907867,24444.99822653025,1846,1.0701825618743896,1995.3125793123245,22449.685647217924,909713
2023-11-15,909713,22449.685647217924,-2232,1.0878314971923828,-2403.7595027160646,24853.44514993399,907481
2023-11-16,907481,24853.44514993399,-1920,1.0854581594467163,-2063.2388694763185,26916.684019410306,905561
2023-11-17,905561,26916.684019410306,-2278,1.0853756666183472,-2447.760910871029,29364.444930281334,903283
2023-11-20,903283,29364.444930281334,-3378,1.090702772140503,-3647.5500246477127,33011.99495492905,899905
2023-11-21,899905,33011.99495492905,-4110,1.0945948362350464,-4453.796929156781,37465.791884085826,895795
2023-11-22,895795,37465.791884085826,-3459,1.0918222665786743,-3738.847087894678,41204.6389719805,892336
2023-11-23,892336,41204.6389719805,-3439,1.0890873670578003,-3707.9177407586576,44912.556712739155,888897
2023-11-24,888897,44912.556712739155,-4347,1.0906314849853516,-4693.56531457901,49606.12202731817,884550
2023-11-27,884550,49606.12202731817,-5086,1.0940439701080322,-5508.664555649757,55114.78658296792,879464
2023-11-28,879464,55114.78658296792,-5801,1.095842361450195,-6293.4117233848565,61408.19830635278,873663
2023-11-29,873663,61408.19830635278,-6537,1.100594401359558,-7122.639745670557,68530.83805202333,867126
2023-11-30,867126,68530.83805202333,-6075,1.0973695516586304,-6599.854826062918,75130.69287808625,861051
2023-12-01,861051,75130.69287808625,-3280,1.089205980300903,-3536.8696592330925,78667.56253731935,857771
2023-12-04,857771,78667.56253731935,-2287,1.088814616203308,-2465.217836984396,81132.78037430374,855484
2023-12-05,855484,81132.78037430374,-63,1.0837758779525757,-67.59510150790214,81200.37547581164,855421
2023-12-06,855421,81200.37547581164,3104,1.0793657302856443,3383.8547390747062,77816.52073673693,858525
2023-12-07,858525,77816.52073673693,4795,1.076669692993164,5214.257489681244,72602.26324705569,863320
2023-12-08,863320,72602.26324705569,2330,1.079214334487915,2539.7150933504104,70062.54815370527,865650
2023-12-11,865650,70062.54815370527,4154,1.0765769481658936,4516.821649107933,65545.72650459733,869804
2023-12-12,869804,65545.72650459733,4230,1.076658010482788,4599.806018185615,60945.92048641172,874034
2023-12-13,874034,60945.92048641172,2626,1.0798670053482056,2864.088063604832,58081.83242280689,876660
2023-12-14,876660,58081.83242280689,-1959,1.0886130332946775,-2111.2670029020305,60193.09942570892,874701
2023-12-15,874701,60193.09942570892,-4361,1.0993602275848389,-4746.366852972507,64939.46627868143,870340
2023-12-18,870340,64939.46627868143,-1607,1.0895264148712158,-1733.3602592110633,66672.8265378925,868733
2023-12-19,868733,66672.8265378925,-3022,1.092382788658142,-3268.1689794516565,69940.99551734416,865711
2023-12-20,865711,69940.99551734416,-4301,1.0981045961380005,-4675.718389309644,74616.71390665381,861410
2023-12-21,861410,74616.71390665381,-4082,1.094570875167847,-4423.3579293108,79040.07183596461,857328
2023-12-22,857328,79040.07183596461,-5254,1.100618600845337,-5724.823627552986,84764.8954635176,852074
2023-12-25,852074,84764.8954635176,-5797,1.102657437324524,-6328.184112528563,91093.07957604616,846277
2023-12-26,846277,91093.07957604616,-5872,1.1020255088806152,-6406.382850265503,97499.46242631167,840405
2023-12-27,840405,97499.46242631167,-6419,1.1043012142181396,-7017.624399125576,104517.08682543725,833986
2023-12-28,833986,104517.08682543725,-7268,1.110864281654358,-7993.023983073234,112510.11080851048,826718
2023-12-29,826718,112510.11080851048,-826718,1.1068191528320312,891119.4692802429,1018387.1540355918,0
